time,open,close,high,low,volume,ret
2022-01-03,177.83,182.01,182.88,177.71,104701220.0,-0.012691610351079574
2022-01-04,182.63,179.7,182.94,179.12,99310438.0,-0.02659988870339458
2022-01-05,179.61,174.92,180.17,174.64,94537602.0,-0.01669334552938484
2022-01-06,172.7,172.0,175.3,171.64,96903955.0,0.000988372093023271
2022-01-07,172.89,172.17,174.14,171.03,86709147.0,0.00011616425625837756
2022-01-10,169.08,172.19,172.5,168.17,106765552.0,0.016783785353388758
2022-01-11,172.32,175.08,175.18,170.82,76138312.0,0.0025702535983549435
2022-01-12,176.12,175.53,177.18,174.82,74805173.0,-0.019028086367002817
2022-01-13,175.78,172.19,176.62,171.79,84505760.0,0.005110633602415815
2022-01-14,171.34,173.07,173.78,171.09,80440780.0,0.0
2022-01-17,173.07,173.07,173.07,173.07,0.0,-0.01889408909689716
2022-01-18,171.51,169.8,172.54,169.405,91168729.0,-0.02102473498233226
2022-01-19,170.0,166.23,171.08,165.94,94814990.0,-0.01034710942669792
2022-01-20,166.98,164.51,169.68,164.18,91420515.0,-0.012765181447936258
2022-01-21,164.415,162.41,166.33,162.3,122848858.0,-0.004864232497998833
2022-01-24,160.02,161.62,162.3,154.7,162706686.0,-0.011384729612671673
2022-01-25,158.98,159.78,162.76,157.02,115798367.0,-0.0005632745024408692
2022-01-26,163.5,159.69,164.3894,157.82,108275308.0,-0.0029432024547560998
2022-01-27,162.45,159.22,163.84,158.28,121954638.0,0.0697776661223466
2022-01-28,165.71,170.33,170.35,162.8,179935660.0,0.026125755885633595
2022-01-31,170.16,174.78,175.0,169.51,115541590.0,-0.000972651333104424
2022-02-01,174.01,174.61,174.84,172.31,86213911.0,0.007044270087623872
2022-02-02,174.745,175.84,175.88,173.33,84914256.0,-0.01671974522292996
2022-02-03,174.48,172.9,176.2399,172.12,89418074.0,-0.0029496818970504712
2022-02-04,171.68,172.39,174.1,170.68,82465400.0,-0.004234584372643346
2022-02-07,172.86,171.66,173.9458,170.95,77251204.0,0.01846673657229414
2022-02-08,171.73,174.83,175.35,171.43,74829217.0,0.008293771091917757
2022-02-09,176.05,176.28,176.65,174.9,71285038.0,-0.02359882005899705
2022-02-10,174.14,172.12,175.48,171.55,90865899.0,-0.020218452242621532
2022-02-11,172.33,168.64,173.08,168.04,98670687.0,0.0014231499051233776
2022-02-14,167.37,168.88,169.58,166.56,86185530.0,0.023152534343912734
2022-02-15,170.97,172.79,172.95,170.25,64286320.0,-0.0013889692690548516
2022-02-16,171.85,172.55,173.34,170.05,61177398.0,-0.02126919733410615
2022-02-17,171.03,168.88,171.91,168.47,69589344.0,-0.009355755566082369
2022-02-18,169.82,167.3,170.5413,166.19,82772674.0,0.0
2022-02-21,167.3,167.3,167.3,167.3,0.0,-0.01781231320980281
2022-02-22,164.98,164.32,166.69,162.15,91162758.0,-0.025864167478091504
2022-02-23,165.54,160.07,166.15,159.75,90009247.0,0.01668020241144519
2022-02-24,152.58,162.74,162.85,152.0,141147540.0,0.012965466388103586
2022-02-25,163.84,164.85,165.12,160.8738,91974222.0,0.0016378525932667642
2022-02-28,163.06,165.12,165.42,162.43,95056629.0,-0.011627906976744318
2022-03-01,164.695,163.2,166.6,161.97,83474425.0,0.020588235294117796
2022-03-02,164.39,166.56,167.36,162.95,79724750.0,-0.001981268011527426
2022-03-03,168.47,166.23,168.91,165.55,76678441.0,-0.01840822956145105
2022-03-04,164.49,163.17,165.55,162.1,83819592.0,-0.023717595146166448
2022-03-07,163.36,159.3,165.02,159.04,96418845.0,-0.01167608286252364
2022-03-08,158.82,157.44,162.88,155.8,131148280.0,0.03499745934959342
2022-03-09,161.475,162.95,163.41,159.41,91454905.0,-0.027186253451979003
2022-03-10,160.2,158.52,160.39,155.98,105342033.0,-0.023908655059298622
2022-03-11,158.93,154.73,159.28,154.5,96970102.0,-0.026562399017643568
2022-03-14,151.45,150.62,154.12,150.1,108732111.0,0.0296773336874252
2022-03-15,150.9,155.09,155.57,150.38,92964302.0,0.02901541040686051
2022-03-16,157.05,159.59,160.0,154.46,102300157.0,0.006454038473588497
2022-03-17,158.61,160.62,161.0,157.63,75615376.0,0.020918939110945
2022-03-18,160.51,163.98,164.48,159.76,123511692.0,0.00853762653982204
2022-03-21,163.51,165.38,166.35,163.015,95811352.0,0.020800580481315833
2022-03-22,165.51,168.82,169.42,164.91,81532007.0,0.008233621608814135
2022-03-23,167.99,170.21,172.64,167.65,98062674.0,0.022677868515363242
2022-03-24,171.06,174.07,174.14,170.21,90131418.0,0.0037341299477222645
2022-03-25,173.88,174.72,175.28,172.75,80546156.0,0.005036630036630019
2022-03-28,172.17,175.6,175.73,172.0,90371916.0,0.01913439635535319
2022-03-29,176.69,178.96,179.01,176.34,100589440.0,-0.006649530621367861
2022-03-30,178.55,177.77,179.61,176.7,92633154.0,-0.01777577769027394
2022-03-31,177.84,174.61,178.03,174.4,103049285.0,-0.001718114655518077
2022-04-01,174.03,174.31,174.88,171.94,78751328.0,0.023693419769376334
2022-04-04,174.57,178.44,178.49,174.44,76545983.0,-0.0189419412687738
2022-04-05,177.5,175.06,178.3,174.415,73401786.0,-0.01845081686278982
2022-04-06,172.36,171.83,173.63,170.13,89058782.0,0.0018041087120990174
2022-04-07,171.16,172.14,173.36,169.85,77594650.0,-0.011908911351225626
2022-04-08,171.78,170.09,171.78,169.2,76575508.0,-0.02551590334528786
2022-04-11,168.71,165.75,169.03,165.5,72246706.0,0.011523378582201982
2022-04-12,168.02,167.66,169.87,166.64,79265181.0,0.016342598115233198
2022-04-13,167.39,170.4,171.04,166.77,70618925.0,-0.029988262910798147
2022-04-14,170.62,165.29,171.27,165.04,75329376.0,0.0
2022-04-15,165.29,165.29,165.29,165.29,0.0,-0.0013309940105269424
2022-04-18,163.92,165.07,166.5984,163.57,69023941.0,0.014115223844429758
2022-04-19,165.02,167.4,167.82,163.91,67723833.0,-0.0010155316606930143
2022-04-20,168.76,167.23,168.88,166.1,67929814.0,-0.004843628535549871
2022-04-21,168.91,166.42,171.53,165.91,87227768.0,-0.027821175339502457
2022-04-22,166.46,161.79,167.8699,161.5,84882424.0,0.006737128376290258
2022-04-25,161.12,162.88,163.17,158.46,96046376.0,-0.037328094302553905
2022-04-26,162.25,156.8,162.34,156.72,95623240.0,-0.0014668367346939437
2022-04-27,155.91,156.57,159.79,155.38,88063191.0,0.04515552149198432
2022-04-28,159.25,163.64,164.515,158.93,130216792.0,-0.036604742116841726
2022-04-29,161.84,157.65,166.2,157.25,131747571.0,0.001966381224230984
2022-05-02,156.71,157.96,158.23,153.27,123055265.0,0.009622689288427244
2022-05-03,158.15,159.48,160.71,156.32,88966526.0,0.04100827689992492
2022-05-04,159.67,166.02,166.48,159.26,108256503.0,-0.05571617877364177
2022-05-05,163.85,156.77,164.08,154.95,130525275.0,0.00325317343879572
