open,close,high,low,volume,time,ret
298.365,299.5,300.87,293.68,29982121,2022-02-16,-0.029282136894824617
296.36,290.73,296.8,290.0,32461580,2022-02-17,-0.009630929040690739
293.05,287.93,293.86,286.305,34264008,2022-02-18,-0.0007293439377625832
285.0,287.72,291.54,284.5,41736117,2022-02-22,-0.02589322952870865
290.18,280.27,291.7,280.1,37811167,2022-02-23,0.05109358832554323
272.51,294.59,295.16,271.52,56989686,2022-02-24,0.009233171526528583
295.14,297.31,297.63,291.655,32546721,2022-02-25,0.004977969123137527
294.31,298.79,299.14,293.0,34627457,2022-02-28,-0.012851835737474615
296.4,294.95,299.97,292.15,31217778,2022-03-01,0.017765723003899003
295.36,300.19,301.47,293.698,31873007,2022-03-02,-0.014224324594423465
302.89,295.92,303.13,294.05,27314469,2022-03-03,-0.0204785077047851
294.29,289.86,295.66,287.165,32369655,2022-03-04,-0.03777685779341744
288.53,278.91,289.69,278.53,43157178,2022-03-07,-0.010971281058405946
277.8,275.85,283.96,270.0,48159475,2022-03-08,0.045858256298712874
283.44,288.5,289.6,280.78,35204480,2022-03-09,-0.010086655112651721
283.02,285.59,286.6,280.58,30628012,2022-03-10,-0.019328407857417962
287.96,280.07,289.51,279.43,27209330,2022-03-11,-0.012961045452922426
280.34,276.44,285.3992,275.82,30660747,2022-03-14,0.03874258428592081
280.35,287.15,287.82,278.725,34245085,2022-03-15,0.025213303151663036
289.11,294.39,294.57,283.2,37826329,2022-03-16,0.002819389245558801
293.29,295.22,295.61,289.37,30816633,2022-03-17,0.017647855836325332
295.37,300.43,301.0,292.73,43390625,2022-03-18,-0.004227274240255596
298.89,299.16,300.14,294.9,28351245,2022-03-21,0.016379195079555986
299.8,304.06,305.0,298.77,27599689,2022-03-22,-0.015029928303624263
300.51,299.49,303.23,297.7201,25715377,2022-03-23,0.015392834485291607
299.14,304.1,304.2,298.315,24484456,2022-03-24,-0.0013811246300559077
305.23,303.68,305.5,299.2855,22566453,2022-03-25,0.023116438356164393
304.33,310.7,310.8,304.33,29578188,2022-03-28,0.01515931766977796
313.91,315.41,315.82,309.05,30393403,2022-03-29,-0.004914238610063126
313.76,313.86,315.95,311.58,28163555,2022-03-30,-0.01768304339514437
313.9,308.31,315.14,307.89,33422070,2022-03-31,0.0036002724530506125
309.37,309.42,310.13,305.54,27110529,2022-04-01,0.017936784952491847
310.09,314.97,315.11,309.71,24335868,2022-04-04,-0.012985363685430462
313.27,310.88,314.865,309.87,23156719,2022-04-05,-0.0366057642820381
305.19,299.5,307.0,296.71,40110372,2022-04-06,0.006243739565943152
296.66,301.37,303.65,296.35,31411155,2022-04-07,-0.014599993363639263
300.44,296.97,301.12,296.28,24361917,2022-04-08,-0.039431592416742545
291.79,285.26,292.61,285.0,34569264,2022-04-11,-0.011217836359812106
289.235,282.06,290.739,280.49,30966721,2022-04-12,0.019712117989080236
282.73,287.62,288.58,281.3,21907176,2022-04-13,-0.027084347402823283
288.09,279.83,288.305,279.32,28221607,2022-04-14,0.0024657827966980683
278.91,280.52,282.46,278.34,20778000,2022-04-18,0.017039783259660712
279.38,285.3,286.17,278.41,22297720,2022-04-19,0.0037153873116018143
289.4,286.36,289.7,285.3702,22906667,2022-04-20,-0.0193811984914094
288.58,280.81,293.3,280.06,29454587,2022-04-21,-0.024144439300594844
281.68,274.03,283.2,273.38,29405798,2022-04-22,0.024413385395759768
273.29,280.72,281.11,270.77,35678852,2022-04-25,-0.037403818751781115
277.5,270.22,278.3599,270.0,46518445,2022-04-26,0.04810894826437706
282.1,283.22,290.97,279.16,63477694,2022-04-27,0.022632582444742422
285.185,289.63,290.98,281.4562,33646570,2022-04-28,-0.041811966992369665
288.61,277.52,289.88,276.5,37073923,2022-04-29,0.025043240126837896
277.71,284.47,284.94,276.22,35151105,2022-05-02,-0.009456181671178121
283.96,281.78,284.13,280.15,25978605,2022-05-03,0.02910071687131821
282.59,289.98,290.88,276.73,33599320,2022-05-04,-0.043554727912269775
285.54,277.35,286.35,274.34,43260386,2022-05-05,-0.009446547683432449
274.805,274.73,279.25,271.27,37780322,2022-05-06,-0.036945364539730075
270.06,264.58,272.36,263.32,47725952,2022-05-09,0.018595509864691273
271.69,269.5,273.75,265.07,39336424,2022-05-10,-0.033209647495361705
265.68,260.55,271.36,259.3,48975898,2022-05-11,-0.019957781615812742
257.69,255.35,259.88,250.02,51033802,2022-05-12,0.02259643626395147
257.35,261.12,263.04,255.35,34925093,2022-05-13,0.001455269607843146
259.955,261.5,265.82,255.78,32550933,2022-05-16,0.020344168260038265
266.11,266.82,268.33,262.46,28828799,2022-05-17,-0.04774754516153201
263.0,254.08,263.6,252.77,31355985,2022-05-18,-0.003699622166246974
253.9,253.14,257.67,251.88,32692286,2022-05-19,-0.0022912222485580447
257.24,252.56,258.54,246.44,39199279,2022-05-20,0.03203199239784604
255.49,260.65,261.5,253.43,33175379,2022-05-23,-0.003951659313255251
257.89,259.62,261.33,253.5,29043904,2022-05-24,0.011170171789538497
258.14,262.52,264.58,257.125,28547947,2022-05-25,0.01287520950784704
262.27,265.9,267.11,261.4294,25002105,2022-05-26,0.027604362542309246
268.48,273.24,273.34,267.56,26910806,2022-05-27,-0.0050139071878202435
272.53,271.87,274.77,268.93,37827695,2022-05-31,0.002023025710817805
275.195,272.42,277.69,270.04,25292174,2022-06-01,0.007928933264811588
264.45,274.58,274.65,261.6,44008209,2022-06-02,-0.01660718187777699
270.31,270.02,273.45,268.41,28058958,2022-06-03,-0.0047033553070142675
272.06,268.75,274.18,267.22,22400342,2022-06-06,0.013953488372093092
266.635,272.5,273.13,265.94,22860677,2022-06-07,-0.007669724770642095
271.71,270.41,273.0,269.61,17372341,2022-06-08,-0.02078325505713552
267.78,264.79,272.7081,264.63,26439728,2022-06-09,-0.044563616450772336
260.58,252.99,260.58,252.53,31445841,2022-06-10,-0.042412743586703106
245.11,242.26,249.0242,241.53,46135788,2022-06-13,0.009204986378271274
243.86,244.49,245.74,241.51,28651487,2022-06-14,0.029735367499693188
248.31,251.76,255.3,246.42,33111729,2022-06-15,-0.026970130282809035
245.98,244.97,247.4174,243.02,33169160,2022-06-16,0.010940115116136795
244.7,247.65,250.5,244.03,43084780,2022-06-17,0.024591156874621545
250.255,253.74,254.75,249.51,29928297,2022-06-21,-0.0024040356270198515
251.89,253.13,257.17,250.37,25961215,2022-06-22,0.022636589894520665
255.57,258.86,259.37,253.63,25861449,2022-06-23,0.03414973344665051
261.808,267.7,267.98,261.72,33923231,2022-06-24,-0.010496824803884919
268.205,264.89,268.3,263.28,24615114,2022-06-27,-0.03174902789837275
263.98,256.48,266.91,256.32,27380247,2022-06-28,0.014737991266375428
257.59,260.26,261.97,255.76,20069839,2022-06-29,-0.013179128563743925
257.05,256.83,259.53,252.9,31730868,2022-06-30,0.010707471868551144
256.39,259.58,259.77,254.61,22837692,2022-07-01,0.012597272517143265
256.16,262.85,262.98,254.74,22971634,2022-07-05,0.012782956058588368
263.75,266.21,267.99,262.4,23824419,2022-07-06,0.008226588032004711
265.12,268.4,269.055,265.02,20859874,2022-07-07,-0.002757078986587058
264.79,267.66,268.1,263.285,19658751,2022-07-08,-0.0117686617350371
265.65,264.51,266.53,262.18,19519108,2022-07-11,-0.04098143737476845
265.88,253.67,265.94,252.04,35868450,2022-07-12,-0.0037450230614577418
250.19,252.72,253.55,248.11,29497423,2022-07-13,0.005381449825894391
250.57,254.08,255.1374,245.94,25102823,2022-07-14,0.010390428211586977
255.72,256.72,260.3699,254.7727,29774050,2022-07-15,-0.00962137737612978
259.75,254.25,260.84,253.3,20975034,2022-07-18,0.02076696165191727
257.575,259.53,259.72,253.68,25012562,2022-07-19,0.010557546333757273
259.9,262.27,264.87,258.91,22788282,2022-07-20,0.009799062035307005
259.79,264.84,264.89,257.03,22404675,2022-07-21,-0.016915873735085185
265.24,260.36,265.33,259.07,21881290,2022-07-22,-0.005876478721769995
260.995,258.83,261.5,256.81,21055998,2022-07-25,-0.026774330641733846
259.86,251.9,259.88,249.57,39347957,2022-07-26,0.0668519253672093
261.16,268.74,270.05,258.85,45994049,2022-07-27,0.02854059685941812
269.75,276.41,277.84,267.87,33459327,2022-07-28,0.015665135125357166
277.7,280.74,282.0,276.63,32152752,2022-07-29,-0.009724300064116287
277.82,278.01,281.28,275.84,21539580,2022-08-01,-0.011474407395417385
276.0,274.82,277.89,272.38,22754184,2022-08-02,0.027836402008587502
276.76,282.47,283.5,276.61,23518874,2022-08-03,0.0041774347718339655
281.8,283.65,283.8,280.1677,18098668,2022-08-04,-0.0026088489335447385
279.15,282.91,283.65,278.68,16774606,2022-08-05,-0.009154854900851994
284.05,280.32,285.92,279.32,18757818,2022-08-08,0.007063356164383583
279.64,282.3,283.08,277.61,23405238,2022-08-09,0.024300389656394028
288.17,289.16,289.81,286.94,24687845,2022-08-10,-0.007400746991285234
290.85,287.02,291.21,286.51,20065938,2022-08-11,0.017037140268970852
288.48,291.91,291.91,286.94,22619675,2022-08-12,0.005344112911513932
291.0,293.47,294.18,290.11,18085654,2022-08-15,-0.002589702524960158
291.99,292.71,294.04,290.42,18102882,2022-08-16,-0.004748727409381259
289.74,291.32,293.35,289.47,18253358,2022-08-17,-0.003947549086914637
290.189,290.17,291.91,289.08,17186192,2022-08-18,-0.013853947685839474
288.9,286.15,289.25,285.56,20570033,2022-08-19,-0.029355233269264258
282.08,277.75,282.46,277.22,25061070,2022-08-22,-0.004716471647164711
276.44,276.44,278.86,275.4,17527409,2022-08-23,-0.0023513239762695815
275.41,275.79,277.23,275.11,18137019,2022-08-24,0.011095398672903212
277.33,278.85,279.02,274.52,16583407,2022-08-25,-0.038587053971669505
279.08,268.09,280.34,267.98,27549307,2022-08-26,-0.010668059233839178
265.85,265.23,267.4,263.85,20338544,2022-08-29,-0.008520906383139182
266.67,262.97,267.05,260.66,22767071,2022-08-30,-0.005704072707913399
265.39,261.47,267.11,261.33,24791834,2022-08-31,-0.004092247676597882
258.87,260.4,260.89,255.41,23263431,2022-09-01,-0.016666666666666607
261.695,256.06,264.74,254.47,22855380,2022-09-02,-0.010973990470983352
256.2,253.25,257.83,251.94,21328242,2022-09-06,0.01911154985192498
254.7,258.09,258.83,253.22,24126700,2022-09-07,0.0016660854740595532
257.51,258.52,260.43,254.79,20319911,2022-09-08,0.022976945690855732
260.5,264.46,265.23,260.29,22093190,2022-09-09,0.008281025485895821
265.78,266.65,267.45,265.16,18747690,2022-09-12,-0.05497843615225939
258.84,251.99,260.4,251.59,33353318,2022-09-13,0.0009127346323265506
253.53,252.22,254.23,249.86,23912954,2022-09-14,-0.02711918166679883
249.77,245.38,251.4,244.02,31530948,2022-09-15,-0.002608199527263766
244.26,244.74,245.3,242.0627,39791768,2022-09-16,-0.0008989131323036137
242.465,244.52,245.14,240.85,26826931,2022-09-19,-0.008465565188941704
242.065,242.45,243.51,239.64,26660299,2022-09-20,-0.014435966178593551
244.27,238.95,247.66,238.9,28625557,2022-09-21,0.008495501150868279
237.8704,240.98,243.86,237.57,31061162,2022-09-22,-0.012698149224002031
239.54,237.92,241.13,235.2,34176048,2022-09-23,-0.0019754539340954835
237.045,237.45,241.45,236.9,27694190,2022-09-26,-0.004379869446199169
239.98,236.41,241.8,234.5,27018732,2022-09-27,0.019711518125290706
236.81,241.07,242.33,234.73,29029679,2022-09-28,-0.014808976645787508
238.89,237.5,239.95,234.41,27484233,2022-09-29,-0.01936842105263159
238.29,232.9,240.54,232.73,35694832,2022-09-30,0.033662516101331086
235.41,240.74,241.61,234.66,28880357,2022-10-03,0.03381241173049765
245.09,248.88,250.36,244.975,34888416,2022-10-04,0.0012857602057216866
245.99,249.2,250.58,244.1,20347136,2022-10-05,-0.009670947030497534
247.93,246.79,250.34,246.08,20239886,2022-10-06,-0.05085295190242711
240.902,234.24,241.32,233.17,37769602,2022-10-07,-0.02130293715846998
233.05,229.25,234.559,226.73,29743608,2022-10-10,-0.01675027262813522
227.62,225.41,229.06,224.11,30473954,2022-10-11,0.0015083625393728095
225.4,225.75,227.86,223.96,21903937,2022-10-12,0.03760797342192701
219.85,234.24,236.1,219.13,42551818,2022-10-13,-0.02424863387978149
235.54,228.56,237.24,228.34,30198588,2022-10-14,0.03924571228561424
235.82,237.53,238.96,235.135,28142268,2022-10-17,0.004083694691196849
243.24,238.5,243.93,235.37,26329591,2022-10-18,-0.008469601677148941
237.04,236.48,239.61,234.29,19985698,2022-10-19,-0.0013954668470905762
235.77,236.15,241.31,234.87,21811015,2022-10-20,0.02528054202837171
234.74,242.12,243.0,234.5,26299733,2022-10-21,0.021187840740128916
243.76,247.25,247.84,241.295,24911212,2022-10-24,0.013791708796764501
247.26,250.66,251.04,245.83,34775505,2022-10-25,-0.07715630734859968
231.17,231.32,238.3,230.06,82684846,2022-10-26,-0.01975618191250217
231.04,226.75,233.69,225.78,40424645,2022-10-27,0.040220507166482955
226.24,235.87,236.6,226.05,40647724,2022-10-28,-0.01585619197015309
233.76,232.13,234.92,231.15,28357265,2022-10-31,-0.017059406367121888
234.6,228.17,235.74,227.325,30592271,2022-11-01,-0.035368365692246995
229.46,220.1,231.3,220.04,38407008,2022-11-02,-0.02657882780554288
220.09,214.25,220.41,213.98,36633922,2022-11-03,0.033325554259043155
217.55,221.39,221.59,213.431,36789063,2022-11-04,0.029269614707078118
221.99,227.87,228.41,221.28,33497979,2022-11-07,0.004388467108439098
228.7,228.87,231.65,225.84,28192548,2022-11-08,-0.019050115786254262
227.37,224.51,228.6327,224.33,27852910,2022-11-09,0.08226805042091656
235.43,242.98,243.33,235.0,46268021,2022-11-10,0.01699728372705578
242.99,247.11,247.99,241.93,34620246,2022-11-11,-0.022500101169519615
241.985,241.55,243.91,239.21,31123340,2022-11-14,0.0017387704409024263
245.66,241.97,247.0,240.03,31390117,2022-11-15,-0.0009918584948547249
242.79,241.73,243.8,240.42,24093272,2022-11-16,-0.00020684234476475716
237.78,241.68,243.25,237.63,23123544,2022-11-17,-0.0019033432638199121
243.51,241.22,243.74,239.03,27613523,2022-11-18,0.0034408423845453395
241.43,242.05,244.67,241.19,26394700,2022-11-21,0.012311505887213414
243.59,245.03,245.31,240.71,19665699,2022-11-22,0.010406888952373183
245.105,247.58,248.28,244.27,19508462,2022-11-23,-0.0003635188625898955
247.31,247.49,248.7,246.73,9200772,2022-11-25,-0.0231524506040649
246.08,241.76,246.65,240.8,24810271,2022-11-28,-0.005914956982130959
241.4,240.33,242.79,238.21,17956313,2022-11-29,0.061623600882120266
240.57,255.14,255.33,239.86,47594239,2022-11-30,-0.0017637375558516855
253.87,254.69,256.12,250.9156,26041524,2022-12-01,0.0012956928030154469
249.82,255.02,256.06,249.69,21528520,2022-12-02,-0.01890047839385156
252.01,250.2,253.819,248.06,23435294,2022-12-05,-0.020303756994404454
250.82,245.12,251.86,243.78,22463727,2022-12-06,-0.0030597258485639545
244.83,244.37,246.16,242.205,20481522,2022-12-07,0.012399230674796424
244.84,247.4,248.74,243.06,22611757,2022-12-08,-0.008003233629749418
244.695,245.42,248.31,244.16,20609743,2022-12-09,0.028889251079781575
247.445,252.51,252.54,247.17,30665069,2022-12-12,0.017464654865154028
261.69,256.92,263.915,253.07,42196884,2022-12-13,0.0011676786548342477
257.13,257.22,262.588,254.31,35410933,2022-12-14,-0.031918202317082756
253.72,249.01,254.2,247.34,35568093,2022-12-15,-0.01734870085538731
248.55,244.69,249.84,243.51,86101994,2022-12-16,-0.017328047733867424
244.86,240.45,245.21,238.71,29696436,2022-12-19,0.005614472863381348
239.4,241.8,242.91,238.42,25150802,2022-12-20,0.010876757650951197
241.69,244.43,245.615,240.11,23690607,2022-12-21,-0.025528781246164534
241.255,238.19,241.99,233.87,28651664,2022-12-22,0.0022670976951173483
236.11,238.73,238.87,233.9428,21206982,2022-12-23,-0.007414233653080804
238.7,236.96,238.93,235.83,16688648,2022-12-27,-0.010254895340985892
236.89,234.53,239.72,234.17,17457104,2022-12-28,0.027629727540186666
235.65,241.01,241.92,235.65,19770693,2022-12-29,-0.004937554458321225
238.21,239.82,239.96,236.66,21938472,2022-12-30,-0.001000750562922148
243.08,239.58,245.75,237.4,25740036,2023-01-03,-0.04374321729693642
232.275,229.1,232.87,225.96,50623394,2023-01-04,-0.02963771278917504
227.2,222.31,227.55,221.7602,39585623,2023-01-05,0.01178534478880855
223.0,224.93,225.7601,219.35,43613574,2023-01-06,0.009736362423865108
226.45,227.12,231.2366,226.41,27369784,2023-01-09,0.007617118703768799
227.755,228.85,231.31,227.33,27033881,2023-01-10,0.030238147258029313
231.29,235.77,235.95,231.11,28669331,2023-01-11,0.011621495525300007
235.26,238.51,239.9,233.56,27269486,2023-01-12,0.0030187413525637474
237.002,239.23,239.37,234.92,21333265,2023-01-13,0.0046816870793797705
237.97,240.35,240.91,237.09,29831257,2023-01-17,-0.0188891200332848
241.565,235.81,242.38,235.52,30028692,2023-01-18,-0.016453924769941897
233.78,231.93,235.52,230.68,28623033,2023-01-19,0.035743543310481574
234.855,240.22,240.74,234.51,35389809,2023-01-20,0.009824327699608837
241.1,242.58,245.165,239.65,31933951,2023-01-23,-0.0022260697501855775
242.5,242.04,243.95,240.44,40234444,2023-01-24,-0.005908114361262484
234.48,240.61,243.3,230.9,66526641,2023-01-25,0.030713602925896533
243.65,248.0,248.31,242.0,33454491,2023-01-26,0.00064516129032266
248.99,248.16,249.83,246.83,26498939,2023-01-27,-0.021961637653126975
244.51,242.71,245.6,242.2,25867365,2023-01-30,0.021012731243047256
243.45,247.81,247.95,242.945,26541072,2023-01-31,0.019934627335458588
248.0,252.75,255.18,245.47,31259912,2023-02-01,0.04688427299703268
258.82,264.6,264.69,257.25,39940437,2023-02-02,-0.02362055933484508
259.542,258.35,264.2,257.1,29077256,2023-02-03,-0.006115734468744138
257.44,256.77,258.3,254.78,22517997,2023-02-06,0.04202204307356783
260.53,267.56,268.775,260.08,50841365,2023-02-07,-0.003102107938406262
273.2,266.73,276.76,266.21,54686049,2023-02-08,-0.01165973081393179
273.8,263.62,273.98,262.8,42375102,2023-02-09,-0.001972536226386379
261.53,263.1,264.09,260.662,25818489,2023-02-10,0.03124287343215504
267.64,271.32,274.6,267.15,44630921,2023-02-13,0.0031328320802006537
272.67,272.17,274.97,269.28,37047924,2023-02-14,-0.010471396553624612
268.32,269.32,270.73,266.18,28962163,2023-02-15,-0.02662260507945946
264.02,262.15,266.74,261.9,29603616,2023-02-16,-0.015601754720579675
259.39,258.06,260.09,256.0,30000055,2023-02-17,-0.020886615515771534
254.48,252.67,255.49,251.59,28397444,2023-02-21,-0.004590968456880451
254.09,251.51,254.34,250.34,22491056,2023-02-22,0.012961711263965725
255.56,254.77,256.84,250.48,29219095,2023-02-23,-0.021784354515837823
249.96,249.22,251.0,248.1,24990905,2023-02-24,0.003771767915897506
252.46,250.16,252.82,249.39,21190042,2023-02-27,-0.0029581068116405485
249.07,249.42,251.49,248.73,22490950,2023-02-28,-0.012629299975944086
250.76,246.27,250.93,245.79,27565259,2023-03-01,0.019653226133918178
246.55,251.11,251.4,245.61,24833646,2023-03-02,0.01664609135438644
252.19,255.29,255.62,251.39,30760136,2023-03-03,0.006189039915390326
256.425,256.87,260.12,255.98,24109849,2023-03-06,-0.010589013898080757
256.3,254.15,257.69,253.39,21473179,2023-03-07,-0.0017706079087154158
254.04,253.7,254.5417,250.81,17340217,2023-03-08,-0.005439495467087108
255.82,252.32,259.56,251.58,26653387,2023-03-09,-0.014782815472415889
251.08,248.59,252.79,247.6,28333930,2023-03-10,0.021440926827305917
247.4,253.92,257.91,245.73,33339721,2023-03-13,0.0270557655954633
256.75,260.79,261.07,255.86,33620293,2023-03-14,0.017830438283676475
259.98,265.44,266.48,259.21,46028047,2023-03-15,0.040536467751657534
265.205,276.2,276.56,263.28,54832140,2023-03-16,0.011694424330195519
278.26,279.43,283.33,276.3201,69527371,2023-03-17,-0.02576673943384744
276.98,272.23,277.48,269.85,43466649,2023-03-20,0.005693714873452382
274.88,273.78,275.0,269.5191,34558704,2023-03-21,-0.0054423259551462655
273.4,272.29,281.04,272.18,34873330,2023-03-22,0.019721620331264456
277.94,277.66,281.06,275.2,36610879,2023-03-23,0.010480443708132059
277.24,280.57,280.63,275.28,28199962,2023-03-24,-0.014933884592080449
280.5,276.38,281.4589,275.52,26840212,2023-03-27,-0.004160937839206791
275.79,275.23,276.14,272.0451,21878647,2023-03-28,0.019183955237437766
278.96,280.51,281.1398,278.41,25087032,2023-03-29,0.01261987094934236
284.23,284.05,284.46,281.48,25053410,2023-03-30,0.01496215455025518
283.73,288.3,289.27,283.0,32765976,2023-03-31,-0.003711411723898661
286.52,287.23,288.27,283.95,24883342,2023-04-03,-0.00017407652404000107
287.23,287.18,290.4499,285.67,25824299,2023-04-04,-0.009889268054878553
285.85,284.34,287.15,282.92,22064770,2023-04-05,0.025532812829710982
283.21,291.6,292.08,282.03,29770334,2023-04-06,-0.007578875171467936
289.208,289.39,289.6,284.71,23102994,2023-04-10,-0.022668371401914356
285.75,282.83,285.98,281.64,27276589,2023-04-11,0.0023335572605451826
284.79,283.49,287.01,281.96,27403432,2023-04-12,0.02239937916681356
283.59,289.84,289.9,283.17,24222678,2023-04-13,-0.012765663814518269
287.0,286.14,288.48,283.69,20987917,2023-04-14,0.009296148738379806
289.93,288.8,291.6,286.16,23836223,2023-04-17,-0.0014889196675900163
291.57,288.37,291.755,287.01,20161845,2023-04-18,0.0002774213683809368
285.99,288.45,289.05,284.54,17150271,2023-04-19,-0.008112324492979606
285.25,286.11,289.03,285.08,23244363,2023-04-20,-0.001223305721575696
285.01,285.76,286.27,283.0608,21676387,2023-04-21,-0.013962765957446832
282.09,281.77,284.95,278.72,26611014,2023-04-24,-0.022536111012527837
279.51,275.42,281.6,275.37,45772236,2023-04-25,0.07243482680996283
296.7,295.37,299.57,292.73,64599182,2023-04-26,0.03202762636692946
295.97,304.83,305.2,295.25,46462638,2023-04-27,0.00797165633303809
304.01,307.26,308.93,303.31,36469613,2023-04-28,-0.005532773546833236
306.97,305.56,308.6,305.15,21294115,2023-05-01,-0.000490901950517042
307.76,305.41,309.18,303.91,26404431,2023-05-02,-0.0033070298942406984
306.62,304.4,308.61,304.09,22360754,2023-05-03,0.0033180026281209862
306.24,305.41,307.7626,303.4,22519907,2023-05-04,0.017157264005762674
305.72,310.65,311.97,304.27,28197052,2023-05-05,-0.006438113632705633
310.13,308.65,310.2,306.09,21318613,2023-05-08,-0.005345861007613695
308.0,307.0,310.04,306.31,21340829,2023-05-09,0.01729641693811068
308.62,312.31,313.0,307.67,30078044,2023-05-10,-0.0070442829240178195
310.1,310.11,311.12,306.2601,31680179,2023-05-11,-0.0036761149269614046
310.55,308.97,310.65,306.6,19774696,2023-05-12,0.0015859144900798317
309.095,309.46,309.905,307.59,16336547,2023-05-15,0.007367672720222318
309.83,311.74,313.71,309.83,26730347,2023-05-16,0.007249631102842047
312.29,314.0,314.43,310.74,24315012,2023-05-17,0.0143949044585987
314.53,318.52,319.04,313.72,27275991,2023-05-18,-0.0005651136506341636
316.74,318.34,318.75,316.37,27546701,2023-05-19,0.008921279135515547
318.6,321.18,322.59,318.01,24115664,2023-05-22,-0.018432031882433586
320.03,315.26,322.72,315.25,30797173,2023-05-23,-0.004472498889805165
314.73,313.85,316.5,312.61,23384887,2023-05-24,0.03845786203600454
323.24,325.92,326.9,320.0,43301743,2023-05-25,0.02138561610211087
324.02,332.89,333.4,323.88,36630633,2023-05-26,-0.005046712127129149
335.23,331.21,335.74,330.52,29503070,2023-05-30,-0.008514235681289839
332.29,328.39,335.94,327.33,45950553,2023-05-31,0.012759219221048168
325.93,332.58,333.53,324.72,26773851,2023-06-01,0.00847916290817241
334.247,335.4,337.5,332.55,25873769,2023-06-02,0.001610017889087656
335.22,335.94,338.5599,334.6601,21307053,2023-06-05,-0.006727391796154003
335.33,333.68,335.37,332.17,20396223,2023-06-06,-0.030867897386717802
331.65,323.38,334.49,322.5,40717129,2023-06-07,0.0058135939142804904
323.935,325.26,326.64,323.35,23277708,2023-06-08,0.004703929164360909
324.99,326.79,329.99,324.41,22528950,2023-06-09,0.015483949937268537
328.58,331.85,332.0999,325.16,24306753,2023-06-12,0.007352719602229829
334.465,334.29,336.98,330.39,22951279,2023-06-13,0.00912381465194878
334.34,337.34,339.04,332.81,26003791,2023-06-14,0.03189660283393625
337.48,348.1,349.84,337.2,38899075,2023-06-15,-0.01657569663889702
351.32,342.33,351.47,341.95,46551985,2023-06-16,-0.012502556013203603
339.31,338.05,342.08,335.86,26375407,2023-06-20,-0.013282058867031488
336.37,333.56,337.73,332.07,25117799,2023-06-21,0.018437462525482617
334.12,339.71,340.12,333.34,23556764,2023-06-22,-0.013805893261899849
334.36,335.02,337.96,333.45,23146901,2023-06-23,-0.019163035042683907
333.72,328.6,336.11,328.49,21520582,2023-06-26,0.01816798539257447
331.86,334.57,336.15,329.3,24354110,2023-06-27,0.003825806258779929
334.66,335.85,337.98,333.81,20259523,2023-06-28,-0.0023820157808546183
334.71,335.05,336.11,332.62,16997042,2023-06-29,0.01638561408744965
337.75,340.54,342.73,337.2,26832756,2023-06-30,-0.007488107123979626
339.19,337.99,340.9,336.571,12508692,2023-07-03,0.00047338678659114564
335.09,338.15,341.65,334.7276,18172378,2023-07-05,0.009226674552713199
337.3,341.27,342.99,335.5,28195534,2023-07-06,-0.011867436340727178
339.32,337.22,341.79,337.0,21214824,2023-07-07,-0.015983630864124465
