open,close,high,low,volume,time,ret
160.1,160.01,162.41,159.63,59907025,2022-08-02,0.03824760952440465
160.84,166.13,166.59,160.75,82507488,2022-08-03,-0.0019262023716366539
166.005,165.81,167.19,164.43,55474144,2022-08-04,-0.0027742596948314713
163.21,165.35,165.85,163.0,56696985,2022-08-05,-0.002902933172059252
166.37,164.87,167.81,164.2,60362338,2022-08-08,0.0003032692424334016
164.02,164.92,165.82,163.25,63135503,2022-08-09,0.026194518554450763
167.68,169.24,169.34,166.9,70170540,2022-08-10,-0.004431576459465902
170.06,168.49,170.99,168.19,57149159,2022-08-11,0.021425603893405976
169.82,172.1,172.17,169.4,68039382,2022-08-12,0.006333527019174889
171.52,173.19,173.39,171.345,54091694,2022-08-15,-0.0009238408684103527
172.78,173.03,173.71,171.6618,56377050,2022-08-16,0.008784603825926274
172.77,174.55,176.15,172.57,79542037,2022-08-17,-0.0022916069894013402
173.75,174.15,174.9,173.12,62290075,2022-08-18,-0.01510192362905538
173.03,171.52,173.74,171.3101,70346295,2022-08-19,-0.023029384328358327
169.69,167.57,169.86,167.135,69026809,2022-08-22,-0.002029002804798008
167.08,167.23,168.71,166.65,54147079,2022-08-23,0.0017939364946482073
167.32,167.53,168.11,166.245,53841524,2022-08-24,0.014922700411866607
168.78,170.03,170.14,168.35,51218209,2022-08-25,-0.037699229547726865
170.57,163.62,171.05,163.56,78960980,2022-08-26,-0.01369025791468037
161.145,161.38,162.9,159.82,73313953,2022-08-29,-0.015305490147477951
162.13,158.91,162.56,157.72,77906197,2022-08-30,-0.010634950600969084
160.305,157.22,160.58,157.14,87991091,2022-08-31,0.004706780307848879
156.64,157.96,158.42,154.67,74229896,2022-09-01,-0.01361104076981523
159.75,155.81,160.362,154.965,76957768,2022-09-02,-0.008215133816828146
156.47,154.53,157.09,153.69,73714843,2022-09-06,0.009253866563126989
154.825,155.96,156.67,153.61,87449574,2022-09-07,-0.009617850730956667
154.64,154.46,156.36,152.68,84923847,2022-09-08,0.01883982908196291
155.47,157.37,157.82,154.75,68081006,2022-09-09,0.038507974836372805
159.59,163.43,164.26,159.3,104955962,2022-09-12,-0.058679556996879434
159.9,153.84,160.54,153.37,122656614,2022-09-13,0.00955538221528851
154.785,155.31,157.1,153.6106,87965409,2022-09-14,-0.018929882171141554
154.65,152.37,155.24,151.38,90481110,2022-09-15,-0.010960162761698644
151.21,150.7,151.35,148.37,162278841,2022-09-16,0.02508294625082952
149.31,154.48,154.56,149.1,81474246,2022-09-19,0.015665458311755698
153.4,156.9,158.08,153.08,107689796,2022-09-20,-0.020267686424474185
157.34,153.72,158.74,153.6,101696790,2022-09-21,-0.006375227686703067
152.38,152.74,154.47,150.91,86652542,2022-09-22,-0.015123739688359339
151.19,150.43,151.47,148.56,96029909,2022-09-23,0.002260187462607144
149.66,150.77,153.7701,149.64,93339409,2022-09-26,0.006566293029117043
152.74,151.76,154.72,149.945,84442741,2022-09-27,-0.01265155508697935
147.64,149.84,150.6414,144.84,146691387,2022-09-28,-0.04911906033101987
146.1,142.48,146.72,140.68,128138237,2022-09-29,-0.030039303761931535
141.28,138.2,143.1,138.0,124925274,2022-09-30,0.030752532561505008
138.21,142.45,143.07,137.685,114311663,2022-10-03,0.025623025623025653
145.03,146.1,146.22,144.26,87830064,2022-10-04,0.002053388090349051
144.075,146.4,147.38,143.01,79470968,2022-10-05,-0.006625683060109244
145.81,145.43,147.54,145.22,68402169,2022-10-06,-0.03671869627999724
142.54,140.09,143.1,139.445,85925559,2022-10-07,0.0023556285245198705
140.42,140.42,141.89,138.5729,74899002,2022-10-10,-0.010254949437402017
139.9,138.98,141.35,138.22,77033672,2022-10-11,-0.004604979133688181
139.13,138.34,140.36,138.16,70433744,2022-10-12,0.03361283793552117
134.99,142.99,143.59,134.37,113223975,2022-10-13,-0.03224001678439059
144.31,138.38,144.52,138.19,88597969,2022-10-14,0.029122705593293885
141.065,142.41,142.9,140.27,85250939,2022-10-17,0.009409451583456185
145.49,143.75,146.7,140.61,99136610,2022-10-18,0.000765217391304418
141.69,143.86,144.9492,141.5,61758340,2022-10-19,-0.0032670652022801505
143.02,143.39,145.89,142.65,64521989,2022-10-20,0.027059069670130498
142.87,147.27,147.8479,142.649,86548609,2022-10-21,0.014802743260677431
147.185,149.45,150.23,146.0,75981918,2022-10-24,0.019337571094011574
150.09,152.34,152.49,149.36,74732290,2022-10-25,-0.019627149796507926
150.96,149.35,151.99,148.04,88436172,2022-10-26,-0.030465349849347012
148.07,144.8,149.046,144.13,109180150,2022-10-27,0.07555248618784538
148.2,155.74,157.5,147.82,164762371,2022-10-28,-0.015410299216643164
153.155,153.34,154.24,151.92,97943171,2022-10-31,-0.017542715534107245
155.08,150.65,155.45,149.13,80379345,2022-11-01,-0.037305011616329264
148.945,145.03,152.17,145.0,93604623,2022-11-02,-0.04240501965110666
142.06,138.88,142.8,138.75,97918516,2022-11-03,-0.0036002304147465525
142.09,138.38,142.67,134.38,140814796,2022-11-04,0.0039022980199450163
137.11,138.92,139.145,135.671,83374628,2022-11-07,0.004175064785488125
140.41,139.5,141.43,137.49,89908477,2022-11-08,-0.03318996415770603
138.5,134.87,138.55,134.5933,74917794,2022-11-09,0.08897456810261728
141.24,146.87,146.87,139.5,118854028,2022-11-10,0.019268741063525496
145.82,149.7,150.01,144.37,93979665,2022-11-11,-0.009485637942551639
148.97,148.28,150.28,147.43,73374114,2022-11-14,0.011869436201780381
152.215,150.04,153.59,148.5613,89868332,2022-11-15,-0.008331111703545724
149.13,148.79,149.87,147.29,64218266,2022-11-16,0.012971301834800775
146.43,150.72,151.48,146.15,80389400,2022-11-17,0.003781847133757843
152.305,151.29,152.7,149.97,74829573,2022-11-18,-0.02168021680216803
150.16,148.01,150.37,147.715,58724070,2022-11-21,0.01466117154246338
148.13,150.18,150.42,146.925,51804132,2022-11-22,0.005926221867092796
149.45,151.07,151.83,149.34,58301395,2022-11-23,-0.019593565896604104
148.305,148.11,148.88,147.12,35195860,2022-11-25,-0.02626426304773488
145.14,144.22,146.64,143.38,69346522,2022-11-28,-0.021148245735681637
144.29,141.17,144.81,140.355,83763803,2022-11-29,0.04859389388680335
141.395,148.03,148.72,140.55,111380880,2022-11-30,0.0018915084780111169
148.21,148.31,149.13,146.61,71250416,2022-12-01,-0.003371316836356275
145.96,147.81,148.0,145.65,65447446,2022-12-02,-0.007983221703538379
147.77,146.63,150.9199,145.77,68826442,2022-12-05,-0.025369978858350906
147.075,142.91,147.3,141.92,64727186,2022-12-06,-0.013784899587152788
142.19,140.94,143.37,140.0,69721094,2022-12-07,0.012132822477650018
142.36,142.65,143.52,141.1,62128338,2022-12-08,-0.003434980722047065
142.34,142.16,145.57,140.9,76097011,2022-12-09,0.01638998311761397
142.7,144.49,144.5,141.06,70462654,2022-12-12,0.006782476295937423
149.5,145.47,149.9692,144.24,93886161,2022-12-13,-0.015535849316010153
145.35,143.21,146.655,141.16,82291182,2022-12-14,-0.04685426995321562
141.11,136.5,141.8,136.025,98931907,2022-12-15,-0.014578754578754682
136.685,134.51,137.65,133.73,160156900,2022-12-16,-0.015909597799420028
135.11,132.37,135.2,131.32,79592614,2022-12-19,-0.0005288207297725611
131.39,132.3,133.25,129.89,77432819,2022-12-20,0.023809523809523725
132.98,135.45,136.81,132.75,85927993,2022-12-21,-0.023772609819121437
134.352,132.23,134.56,130.3,77852108,2022-12-22,-0.002798154730393798
130.92,131.86,132.415,129.64,63814893,2022-12-23,-0.013878355831943079
131.38,130.03,131.41,128.72,69007830,2022-12-27,-0.030685226486195427
129.67,126.04,131.0275,125.87,85438391,2022-12-28,0.02832434147889562
127.99,129.61,130.4814,127.73,75703710,2022-12-29,0.0024689452974306914
128.41,129.93,129.95,127.43,77034209,2022-12-30,-0.03740475640729635
130.28,125.07,130.9,124.17,112117471,2023-01-03,0.010314224034540631
126.89,126.36,128.6557,125.08,89113633,2023-01-04,-0.010604621715732843
127.13,125.02,127.77,124.76,80962708,2023-01-05,0.03679411294192936
126.01,129.62,130.29,124.89,87754715,2023-01-06,0.004088875173584361
130.465,130.15,133.41,129.89,70790813,2023-01-09,0.004456396465616574
130.26,130.73,131.2636,128.12,63896155,2023-01-10,0.0211122160177466
131.25,133.49,133.51,130.46,69458949,2023-01-11,-0.0005992958274029236
133.88,133.41,134.26,131.44,71379648,2023-01-12,0.01011918147065427
132.03,134.76,134.92,131.66,57809719,2023-01-13,0.008756307509646843
134.83,135.94,137.29,134.13,63646627,2023-01-17,-0.005370016183610327
136.815,135.21,138.61,135.03,69672800,2023-01-18,0.0004437541601953754
134.08,135.27,136.25,133.77,58280413,2023-01-19,0.019220817624011177
135.28,137.87,138.02,134.22,80223626,2023-01-20,0.023500398926525
138.12,141.11,143.315,137.9,81760313,2023-01-23,0.010063071362766518
140.305,142.53,143.16,140.3,66435142,2023-01-24,-0.00470076475128034
140.89,141.86,142.43,138.81,65799349,2023-01-25,0.014803327224023555
143.17,143.96,144.25,141.9,54105068,2023-01-26,0.01368435676576829
143.155,145.93,147.23,143.08,70555843,2023-01-27,-0.020078119646405823
144.955,143.0,145.55,142.85,64015274,2023-01-30,0.00902097902097898
142.7,144.29,144.34,142.28,65874459,2023-01-31,0.00790075542310631
143.97,145.43,146.61,141.32,77663633,2023-02-01,0.03706250429760005
148.9,150.82,151.18,148.17,118338980,2023-02-02,0.024399946956637164
148.03,154.5,157.38,147.83,154357337,2023-02-03,-0.017928802588996873
152.575,151.73,153.1,150.78,69858306,2023-02-06,0.019244710999802406
150.64,154.65,155.23,150.64,83322551,2023-02-07,-0.017652764306498647
153.88,151.92,154.58,151.168,64120079,2023-02-08,-0.006911532385465935
153.775,150.87,154.33,150.42,56007143,2023-02-09,0.0009279512162787551
149.46,151.01,151.3401,149.22,57450708,2023-02-10,0.018806701542944282
150.952,153.85,154.26,150.92,62199013,2023-02-13,-0.00422489437764062
152.12,153.2,153.77,150.86,61707573,2023-02-14,0.013903394255874835
153.11,155.33,155.5,152.88,65669252,2023-02-15,-0.010429408356402492
153.51,153.71,156.33,153.3475,68167942,2023-02-16,-0.0075466788107474425
152.35,152.55,153.0,150.85,59144118,2023-02-17,-0.02667977712225511
150.2,148.48,151.3,148.405,58867230,2023-02-21,0.002896012931034475
148.87,148.91,149.95,147.16,51011305,2023-02-22,0.003290578201598393
150.09,149.4,150.34,147.24,48394249,2023-02-23,-0.01800535475234266
147.11,146.71,147.19,145.7202,55469606,2023-02-24,0.008247563219957676
147.71,147.92,149.17,147.45,44998470,2023-02-27,-0.0034478096268252267
147.05,147.41,149.08,146.83,50546998,2023-02-28,-0.014245980598331154
146.83,145.31,147.2285,145.01,55478991,2023-03-01,0.004129103296400816
144.38,145.91,146.71,143.9,52279761,2023-03-02,0.0350901240490713
148.045,151.03,151.11,147.33,70732297,2023-03-03,0.01853936304045556
153.785,153.83,156.3,153.46,87558028,2023-03-06,-0.014496522134824219
153.7,151.6,154.0299,151.13,56182028,2023-03-07,0.008377308707124165
152.81,152.87,153.47,151.83,47204791,2023-03-08,-0.014914633348596884
153.559,150.59,154.535,150.225,53833582,2023-03-09,-0.01387874360847341
150.21,148.5,150.94,147.6096,68572400,2023-03-10,0.013265993265993314
147.805,150.47,153.14,147.7,84457122,2023-03-13,0.014089187213398136
151.28,152.59,153.4,150.1,73695893,2023-03-14,0.0026214037617144914
151.19,152.99,153.245,149.92,77167866,2023-03-15,0.01869403228969202
152.16,155.85,156.46,151.64,76254419,2023-03-16,-0.005453962143086244
156.08,155.0,156.74,154.28,98944633,2023-03-17,0.015483870967742064
155.07,157.4,157.82,154.15,73641415,2023-03-20,0.011944091486658204
157.32,159.28,159.4,156.54,73938285,2023-03-21,-0.009103465595178273
159.3,157.83,162.14,157.81,75701811,2023-03-22,0.006969524171577035
158.83,158.93,161.5501,157.68,67622060,2023-03-23,0.008305543320958897
158.86,160.25,160.34,157.85,59256343,2023-03-24,-0.012293291731669265
159.94,158.28,160.77,157.87,52390266,2023-03-27,-0.003980288097043205
157.97,157.65,158.49,155.98,45992152,2023-03-28,0.019790675547098013
159.37,160.77,161.05,159.35,51305691,2023-03-29,0.009889904832991236
161.53,162.36,162.47,161.271,49501689,2023-03-30,0.015644247351564333
162.44,164.9,165.0,161.91,68749792,2023-03-31,0.00770163735597329
164.27,166.17,166.29,164.22,56976187,2023-04-03,-0.00324968405849424
166.595,165.63,166.84,165.11,46278295,2023-04-04,-0.011290225200748738
164.74,163.76,165.05,161.8,51511744,2023-04-05,0.005495847581827196
162.43,164.66,164.9584,162.0,45390123,2023-04-06,-0.015972306571116257
161.42,162.03,162.03,160.08,47716882,2023-04-10,-0.007591186817256013
162.35,160.8,162.36,160.51,47644217,2023-04-11,-0.0043532338308458485
161.22,160.1,162.06,159.78,50133062,2023-04-12,0.034103685196752
161.63,165.56,165.8,161.42,68445649,2023-04-13,-0.0021140372070548308
164.59,165.21,166.32,163.82,49386480,2023-04-14,0.00012105804733364423
165.09,165.23,165.39,164.03,41516217,2023-04-17,0.007504690431519689
166.1,166.47,167.41,165.65,49923008,2023-04-18,0.006968222502552912
165.8,167.63,168.16,165.54,47720166,2023-04-19,-0.005846208912485773
166.09,166.65,167.87,165.56,52456377,2023-04-20,-0.009780978097809756
165.05,165.02,166.4521,164.49,58337341,2023-04-21,0.0018785601745243685
165.0,165.33,165.6,163.89,41949581,2023-04-24,-0.009435674106332836
165.19,163.77,166.305,163.73,48714063,2023-04-25,-6.106124442828431e-05
163.055,163.76,165.28,162.8,45498796,2023-04-26,0.028395212506106438
165.19,168.41,168.56,165.19,64902329,2023-04-27,0.007541119885992487
168.49,169.68,169.85,167.8801,55275851,2023-04-28,-0.0005304101838755626
169.28,169.59,170.45,168.64,52472936,2023-05-01,-0.0061914027949762085
170.09,168.54,170.35,167.54,48425696,2023-05-02,-0.006467307464103511
169.5,167.45,170.92,167.16,65136018,2023-05-03,-0.009913406987160367
164.89,165.79,167.04,164.31,81235427,2023-05-04,0.04692683515290419
170.975,173.57,174.3,170.76,113453171,2023-05-05,-0.0004032955003744343
172.48,173.5,173.85,172.11,55962793,2023-05-08,-0.009971181556195918
173.05,171.77,173.54,171.6,45326874,2023-05-09,0.010391802992373522
173.02,173.555,174.03,171.9,53724501,2023-05-10,0.0011235631356054654
173.85,173.75,174.59,172.17,49514676,2023-05-11,-0.0067913669064748605
173.62,172.57,174.06,171.0,45533138,2023-05-12,-0.0028973749782696956
173.16,172.07,173.21,171.47,37266659,2023-05-15,0.0
171.99,172.07,173.1383,171.7991,42110293,2023-05-16,0.003603184750392341
171.71,172.69,172.925,170.4201,57951604,2023-05-17,0.013666106896751407
173.0,175.05,175.24,172.58,65496657,2023-05-18,0.0006283918880318762
176.39,175.16,176.39,174.94,55809475,2023-05-19,-0.005480703356930849
173.98,174.2,174.71,173.45,43570932,2023-05-22,-0.015154994259471755
173.13,171.56,173.3794,171.275,50747263,2023-05-23,0.0016320820704127659
171.09,171.84,172.4183,170.52,45143488,2023-05-24,0.006692271880819334
172.41,172.99,173.895,171.69,56058258,2023-05-25,0.014104861552690862
173.32,175.43,175.77,173.11,54834975,2023-05-26,0.010659522316593506
176.96,177.3,178.99,176.57,55964401,2023-05-30,-0.0002820078962211259
177.325,177.25,179.35,176.76,99625288,2023-05-31,0.01602256699576876
177.7,180.09,180.12,176.9306,68901809,2023-06-01,0.004775390082736308
181.03,180.95,181.78,179.26,61996913,2023-06-02,-0.0075711522520032215
182.63,179.58,184.951,178.035,121946497,2023-06-05,-0.0020603630693841746
179.965,179.21,180.12,177.43,64848374,2023-06-06,-0.007756263601361613
178.44,177.82,181.21,177.32,61944615,2023-06-07,0.01546507704420197
177.895,180.57,180.84,177.46,50214881,2023-06-08,0.002159827213823018
181.5,180.96,182.23,180.63,48899973,2023-06-09,0.015638815207780654
181.27,183.79,183.89,180.97,54754995,2023-06-12,-0.0026116763697697776
182.8,183.31,184.15,182.44,54929129,2023-06-13,0.003491353444983858
183.37,183.95,184.39,182.02,57462882,2023-06-14,0.011198695297635286
183.96,186.01,186.52,183.78,65433166,2023-06-15,-0.005859900005376062
186.73,184.92,186.99,184.27,101256225,2023-06-16,0.0004866969500325613
184.41,185.01,186.1,184.41,49799092,2023-06-20,-0.00567536889897835
184.9,183.96,185.41,182.5901,49515697,2023-06-21,0.016525331593824744
183.74,187.0,187.045,183.67,51245327,2023-06-22,-0.0017112299465240621
185.55,186.68,187.56,185.01,53116996,2023-06-23,-0.007553031926290976
186.83,185.27,188.05,185.23,48088661,2023-06-26,0.015059102930857549
185.89,188.06,188.39,185.67,50730846,2023-06-27,0.006327767733701917
187.93,189.25,189.9,187.6,51216801,2023-06-28,0.001796565389696081
189.08,189.59,190.07,188.94,46347308,2023-06-29,0.02310248430824413
191.63,193.97,194.48,191.26,85213216,2023-06-30,-0.007784708975614785
193.78,192.46,193.88,191.76,31458198,2023-07-03,-0.005871349890886446
191.565,191.33,192.98,190.62,46920261,2023-07-05,0.0025087545079180984
189.84,191.81,192.02,189.2,45156009,2023-07-06,-0.005891246546061213
191.41,190.68,192.67,190.24,46814998,2023-07-07,-0.010855884203901822
189.26,188.61,189.99,187.035,59922163,2023-07-10,-0.002810031281480274
