open,close,high,low,volume,time,ret
167.55,170.4045,170.70350000000002,166.1605,63869140,2022-01-03,-0.01691563309654398
170.43800000000002,167.522,171.4,166.34949999999998,70725160,2022-01-04,-0.018893040914029102
166.88299999999998,164.357,167.12625,164.357,64302720,2022-01-05,-0.006711001052586818
163.4505,163.254,164.8,161.93721,51957780,2022-01-06,-0.004287796929937304
163.839,162.554,165.24325,162.031,46605900,2022-01-07,-0.006570124389433718
160.5855,161.486,161.6615,156.30450000000002,87798300,2022-01-10,0.02400208067572418
161.5,165.362,166.35,160.7015,62805580,2022-01-11,-0.0009373374777760235
166.575,165.207,166.878,164.417,50029120,2022-01-12,-0.0241696780402767
165.25050000000002,161.214,166.2215,161.091,52188300,2022-01-13,0.005731512151550211
160.15,162.138,162.25,159.8005,45974860,2022-01-14,-0.019862709543722157
159.105,158.9175,159.7345,157.6645,67441440,2022-01-18,-0.016477102899303042
158.762,156.299,159.25,156.25,53241920,2022-01-19,-0.02963230730842814
156.76600000000002,151.6675,158.0,151.351,71973320,2022-01-20,-0.05950187086884129
149.95,142.643,150.9,142.0704,163971440,2022-01-21,0.013326977138730989
139.0,144.544,144.945,135.352,156044740,2022-01-24,-0.03153365065308844
142.2425,139.986,143.6,138.145,90824660,2022-01-25,-0.007954366865257856
144.75,138.8725,145.18475,137.3185,95601700,2022-01-26,0.005508650020702444
140.8,139.6375,144.24349999999998,139.35,77515800,2022-01-27,0.031084056933130544
140.8605,143.978,143.998,137.92925,74391980,2022-01-28,0.038863576379724485
144.75,149.5735,150.3605,144.30051,78307440,2022-01-31,0.010830795562048134
150.0,151.1935,151.708,147.62774,59219840,2022-02-01,-0.0038427577905134624
155.05043,150.6125,155.075,148.86359,87329760,2022-02-02,-0.07812764544775519
141.7375,138.8455,144.2475,138.333,225531360,2022-02-03,0.13535908617852233
155.6065,157.6395,161.2,150.608,253455860,2022-02-04,0.0018777019719042887
158.52,157.9355,162.69075,157.25,102624380,2022-02-07,0.02202164807785456
156.75050000000002,161.4135,161.7925,155.5505,76040360,2022-02-08,-0.0013877401828222835
162.87349999999998,161.1895,163.8345,160.25,68785600,2022-02-09,-0.013561677404545613
158.35,159.0035,160.7165,157.75,68268120,2022-02-10,-0.035911159188319774
158.13451,153.2935,159.0,152.73375,77100440,2022-02-11,0.012221653233829288
151.751,155.167,158.44832,151.65,83230700,2022-02-14,0.008658413193527004
